Text,label
Event hosted by senior BJP leaders aimed to Ã¢â‚¬Å“facilitate a discussion on myths and realities pertaining to the (CAA)Ã¢â‚¬Â.,1
"Amir Mandviwalla, 34, was under treatment at the intensive care unit at Ziauddin Hospital for the past few days",1
Batting artists generally donÃ¢â‚¬â„¢t come with his pragmatism and appetite for accumulating runs.,1
"The country is now crying out for leadership at the top, somebody to pull it all together.",1
"US president stands by threat on Iranian cultural sites, warns of 'major retaliation'.",1
Sanchez will face parliament again on Tuesday and he needs a simple majority to become premier for another term.,1
"Two aircraft, two helicopters and multiple vehicles destroyed in the attack.",1
"""The New Year has begun with a tragedy,"" South Tyrol governor Arno Kompatscher tells reporters.",1
Several teachers independently confirm ABVP members entered the campus and were attacking students.,1
The report does not specify when and why the two former presidents were offered this option.,1
What we are seeing now in the US body politic is a warped repeat of what we saw in 2003.,1
"Saudi Arabia is vulnerable to possible Iranian repriÃ‚Â­sals after Tehran vowed ""revÃ‚Â­enge"" following the strike on Friday.",1
"With one of the worldÃ¢â‚¬â„¢s longest coastlines, Indonesia is extremely vulnerable to climate change.",1
https://www.dawn.com/news/1526422/hope-against-hope,1
The PTI government is expecting this year to be the year of economic recovery.,1
Says same SOPs with timelines and procedures will later be placed on the websites of respective authorities.,1
"""It is the obligation of every institution, including the army, to abide by the Constitution,"" says the PkMAP chief.",1
"""The world must ensure that human rights abuses do not go unpunished and that the perpetrators are held accountable.""",1
Rabbani says present piece of legislation is not in accordance with the Supreme CourtÃ¢â‚¬â„¢s directive.,1
"In May 2019, the former minister allegedly beat up a surgeon, sparking protests by doctors.",1
Former nazim says govt yet to frame rules for delimitation.,1
"HouseÃ¢â‚¬â„¢s boundary wall demolished, commercial buildings, wedding halls sealed.",1
"These Pakistanis are waiting for an opportunity to flee into Europe rather than return home, says MoFA.",1
Police lodge criminal case against both suspects on complaint of the girl's mother.,1
"We are taking back with us good memories of Malir jail, says a released fisherman.",1
Speakers term Citizenship Amendment Act passed by the Indian parliament an attack on religious minorities.,1
"Urges Congress, judiciary to hold Trump administration accountable for the Ã¢â‚¬ËœunlawfulÃ¢â‚¬â„¢ action.",1
The six group winners and the two best second-place teams advance to the playoffs of the ATP Cup in Sydney.,1
Sibley will seek to take the game further away from South Africa with Ben Stokes on day four.,1
The sense coming from the job market for the mid-level professional is to make hay while they are still employed.,1
"The sector is dominated by payments and wallets with telcos and, to a limited extent, banks enjoying the bulk ...",1
Surendra Sinha and 10 others have been accused of embezzling half a million dollars.,1
East coast seaside towns plunge into darkness as ash rains down on rural communities.,1
JUI-F chief says party has yet to make a decision on voting against the bills or abstaining from the process altogether.,1
"Out of 17 million children, 4.6 million are in need of annual treatment in Karachi alone.",1
Govt set to recover additional cost of losses by imposing new surcharges aimed at financing power sector loans.,1
FM reiterates Pakistan's willingness to play a role in maintaining regional peace during call with counterparts.,1
Police say the fresh violence broke out when members of a Congress-affiliated group held a protest outside ABVP offices.,1
"India had alleged that Gurdwara Nankana Sahib was ""vandalised and desecrated"" in altercation between two Muslim groups.",1
Indigenous elders give their nod; professional shooters to begin the five-day air operation in South Australia tomorrow.,1
"UK parliament is expected to ratify Johnson's plan to leave EU, paving way for Britain's departure from the bloc.",1
Sources earlier said PCB's decision to drop Naseem from junior squad was most likely to avoid controversy over his age.,1
"Russian president hails ""huge"" progress in ""restoring Syrian statehood"".",1
"The condemned men still have one avenue of appeal remaining, and they can also petition the Indian president for mercy.",1
"SÃƒÂ¡nchez won a cliff-hanger confidence vote by 167 votes against 165, with 18 abstentions.",1
The film features Robert Pattinson as the Dark Knight.,1
A defence ministry statement says any future steps also will be made in consultation with Nato allies.,1
"Created by AI or machine learning, deepfakes combine or replace content to create images that are not authentic.",1
Prime Minister Imran Khan strongly condemns the attack claimed by Hizbul Ahrar.,1
"According to the PMD, drop in mercury is a direct affect of a rain spell ending tomorrow.",1
Kashmiri journalists condemn ban on internet; Indian government's restrictions on media in the Valley.,1
"Ebrahim was an eminent Pakistani jurist, constitutional expert and former chief election commissioner.",1
Can relate.,1
Netflix film The Irishman and Quentin TarantinoÃ¢â‚¬â„¢s Once Upon a Time in Hollywood followed with 10 nominations each.,1
A board of inquiry has been ordered at the Air Headquarters to determine the cause of the accident.,1
"Luckily, Hayat is not one to grin and bear.",1
"PM's aide salutes all opposition parties, particularly the PPP ""for withdrawing their proposed amendments to the bills"".",1
"ItÃ¢â‚¬â„¢s been 5 years since Sadqay, and about 5 years, off and on, that IÃ¢â‚¬â„¢ve been going to therapy, shared the actor.",1
"More than 210 others injured , says an emergency services official.",1
Sources say the Pakistan Cricket Board has initiated an investigation into the young pacerÃ¢â‚¬â„¢s age.,1
"A few opposition parties in Senate oppose bills chanting ""No, no""; Prime Minister Imran Khan attends NA session.",1
"Zarif says ""they fear that someone comes to the US and reveals realities""; China condemns move.",1
"US defence secretary rules out targeting cultural sites, says the country will follow the laws of armed conflict.",1
Deployment brings the total number of satellites that are part of the US company's Starlink network to just under 180.,1
Could this be the year Pakistan sees a surge in international tourists?,1
Video footage from Meerut shows officers vandalising cars and dragging people in the streets after making arrests.,1
"US Defence Secretary Mark Esper says the letter is ""inconsistent"" with Washington's position.",1
"A good drama is defined by solid performances, a well-written script, relatable characters and entertainment value.",1
"Tehran has a right to respond and defend itself, but its actions must keep ground realities in mind.",1
"Twenty-four people have lost their lives so far, with over 1,800 homes damaged.",1
"The 65-year-old executive skipped bail nearly a week ago, fleeing Japan where he was awaiting trial.",1
The remarks come after President Donald Trump threatened to target IranÃ¢â‚¬â„¢s cultural heritage.,1
US official says PM Imran among world leaders who have reached out to the regime in Iran.,1
"Anger, rhetoric and droning on about what the law or Constitution says is not a political strategy; it is laziness.",1
The term of the existing Delhi Assembly expires on February 22.,1
Amendments required under the IMF programme to recover additional cost of power losses from consumers.,1
Market opens on chilling note as escalation of hostilities between the US and Iran take hold of  investorsÃ¢â‚¬â„¢ sentiments.,1
Bank estimates that the current account deficit will remain low during the ongoing fiscal year.,1
