_id,title,text,Timestamp,Section,label
1476,"In line with digital vision, PM Imran invites tech firms to invest in Pakistani youth","Heads of Siemens, YouTube and SAP meet PM Imran on the sidelines of WEF in Davos.",2020-01-22T17:33:00,Tech,1
1477,Luxury brand Jimmie Martin calls out Pakistani event planner for copying their designs,"There's a thin line between inspiration and replication. Clearly, that's been crossed in this case.",2020-01-22T16:26:00,Pakistan,1
1478,Indian state to test facial recognition in polls as privacy fears mount,The software will be used to verify voters in 10 polling stations in Telangana to â€œreduce impersonation casesâ€: notice.,2020-01-22T16:21:00,World,1
1479,Woman files petition in court to halt Meray Pass Tum Ho's finale release,"The drama serial has continuously insulted women and has shown them to be worthless in society, the petitioner said.",2020-01-22T16:10:00,Pakistan,1
1480,"President Trump to visit Pakistan 'soon', says FM Qureshi","Foreign minister says in meeting with PM Imran, President Trump agreed ""Kashmir dispute should have a solution"".",2020-01-22T15:52:00,Pakistan,1
1481,"China virus outbreak may wallop economy, financial markets",Analysts say the disease is likely to fall heaviest on specific industries such as hotels and airlines.,2020-01-27T11:50:00,World,1
1482,PIA expects to resume direct flights to US from May,Airline spokesperson says all security upgrades advised by US authorities made; final clearance expected in May.,2020-01-22T15:46:00,Pakistan,1
1483,Arsenal's Mesut Ozil congratulates Pakistani fan couple on their wedding,"He shared a video of the couple, who are seen holding the football club's flag and making Ozil's iconic M victory sign",2020-01-22T13:57:00,Pakistan,1
1484,Defence ministry agrees to conditional release of lawyer detained on espionage charge,"Attorney general says Rahim will be released if he surrenders his passport, shares laptop password with the ministry.",2020-01-22T18:31:00,Pakistan,1
1485,Family Guy producer is working on an animated British royal comedy for HBO,Prince Harry and his wife Meghan Markle will have supporting roles in the royal family satire series.,2020-01-22T15:50:00,World,1
1486,"India's top court refuses to stay divisive citizenship law, gives govt more time to explain",Indian Chief Justice Sharad Arvind Bobde says only a constitutional bench of five judges could rule on the matter.,2020-01-22T13:40:00,World,1
1487,Indian star Gippy Grewal is in Pakistan and says he'd love to work with Mehwish Hayat,"""Glad that you are enjoying our films and hospitality. Let's get you a Pakistani flick soon,"" responded Hayat.",2020-01-22T11:20:00,Pakistan,1
1488,Saudi dismisses reports crown prince is behind hacking of Amazon boss Bezos' phone,"According to The Guardian, Bezos' phone was hacked after he received a file from the Saudi crown prince on WhatsApp.",2020-01-22T11:10:00,World,1
1489,US confirms first case of China virus as death toll reaches six,WHO to hold an emergency meeting to determine whether to declare a rare global public health emergency.,2020-01-22T16:16:00,World,1
1490,"Partnering with peace boosted Pakistan's tourism potential, says PM Imran at Davos",The prime minister was speaking at the Pakistan Strategy Dialogue at the Davos summit.,2020-01-22T16:41:00,Pakistan,1
1491,Rockstar Ozzy Osbourne reveals he's been living with Parkinson's disease,Osbourne shared that he really wants to get well and get back to performing because he misses his fans.,2020-01-22T10:49:00,World,1
1492,US Senate blocks three Democratic bids for documents in Trump impeachment trial,"Trump's counsel claims there is ""absolutely no case"" against Trump.",2020-01-22T10:45:00,World,1
1493,It's time to see our daughters as humans and not as 'sealed packs' before marriage,"Women face greater risks from rape and domestic abuse than from malaria, cancer, war and traffic accidents collectively.",2020-01-23T13:07:00,Prism,1
1494,The British took away most of India's wealth but they left behind their sense of entitlement,"In todayâ€™s Pakistan, there are no  but there is much servitude and tons of entitlement.",2020-01-22T08:44:00,Pakistan,1
1495,"Aramco IPO proceeds to fund Saudi industry, including defence, says finance minister","Saudi minister says ""serious efforts"" are being made to reduce antagonism between Washington and Tehran.",2020-01-22T08:18:00,World,1
1496,The ferocity of Nazi crimes has never been replicated but its echoes haven't quite died away,We are drifting down a slope that leads to the ghosts of Hitler and Stalin.,2020-01-22T08:46:00,World,1
1497,Bangladesh squad set to land in Lahore today,Bangladesh team is touring Pakistan after a gap of 12 years.,2020-01-22T09:40:00,Newspaper,1
1498,â€˜Misbah being groomed by PCB officials to handle mediaâ€™,Misbahul Haq's inability to handle the media was raised by a member of PCB Board of Governors.,2020-01-22T09:21:00,Newspaper,1
1499,Sharapova hits all-time low at Australian Open in first-round exit,"The 32-year-old loses to 19th seed Donna Vekic, making her an opening-round loser at three straight Grand Slams.",2020-01-22T09:37:00,Newspaper,1
1500,Editorial: Jalila Haider's activism seems to have kindled suspicions of the ever-sensitive state functionaries,What can explain the humiliating treatment meted out to Jalila Haider at the Lahore airport?,2020-01-22T07:41:00,Pakistan,1
1501,Ex-principal secretary to Nawaz Fawad Hassan Fawad granted bail,NAB sources say the Lahore High Court's decision will be challenged before the Supreme Court.,2020-01-22T07:36:00,Pakistan,1
1502,Nanbais end strike in KP as admin agrees to roti weight reduction,Two mills sealed for selling flour on black market.,2020-01-22T09:03:00,Pakistan,1
1503,Main suspect in Nowshera minor girl murder case confesses to crime,Suspect says he killed the girl in revenge because her maternal uncle had beaten him.,2020-01-22T09:02:00,Pakistan,1
1504,Peshawar BRT buses to hit the road by June 30,Minister claims first six-month deadline was set at then CM Khattakâ€™s desire.,2020-01-22T08:55:00,Pakistan,1
1505,"Donâ€™t expect uniform cut, fertiliser makers warn govt after GIDC waiver","""You shouldnâ€™t expect us to pay the subsidy from our pockets,"" says an Engro official.",2020-01-22T08:02:00,Newspaper,1
1506,IMF growth downgrade ups pressure on India,Opposition leaders and economists blast government for failing to deliver on promises to reform economy.,2020-01-22T08:27:00,Newspaper,1
1507,"Trump, EU commission chief discuss â€˜trade dealâ€™",US president's meeting with EU commission president indicates both sides want to find a new momentum.,2020-01-22T08:22:00,Newspaper,1
1508,"Create jobs to stop brain drain, says Alvi","Current economic difficulties are result of past wrongs and FATF issue, says the president.",2020-01-22T08:07:00,Newspaper,1
1509,Central banks mull setting up own cryptocurrencies,"A group of central banks will include those of EU, Britain, Canada, Japan, Sweden and Switzerland.",2020-01-22T08:39:00,Newspaper,1
1510,"Unlike other populist leaders, Imran Khan has failed to deliver on his promises",We seem to be witnessing a dangerous confluence of populism and occultism.,2020-01-22T07:25:00,Pakistan,1
1511,Sparks fly as Trumpâ€™s impeachment trial opens,Trump looks almost certain to be acquitted in a trial that could be as short as two weeks.,2020-01-22T08:55:00,Newspaper,1
1512,Mexican troops repel border-storming migrant caravan,"Dozens of migrants made it through the security cordon, but the majority were forced back.",2020-01-22T08:57:00,Newspaper,1
1513,Australian bushfires threaten to drive tiny animal communities extinct,Officials estimate the fires have ravaged more than 80pc of the ecosystems of at least 49 animal and plant species.,2020-01-22T09:03:00,Newspaper,1
1514,Iran acknowledges Russia-made missiles targeted Ukraine jet,Officials have offered contradictory remarks on whether theyâ€™ll send the planeâ€™s flight data  abroad for analysis.,2020-01-22T09:00:00,Newspaper,1
1515,"Govt, opposition legislators unite in sit-in against SSGC",Protesters express frustration as SSGC officials unable to fulfill promises of resolving gas pressure issues by Jan 20.,2020-01-22T08:47:00,Pakistan,1
1516,PMâ€™s powers in inquiries against judges debated,"How can the PM play a pivotal role in ousting a judge when he had no hand in his appointment, questions Raza Rabbani.",2020-01-22T08:12:00,Newspaper,1
1517,CNG association wants filling stations to stay open 24/7,"Say closure of CNG stations in Sindh and Punjab has adversely affected at least 300,000 jobs.",2020-01-22T08:16:00,Pakistan,1
1518,"170 ordinances promulgated from 2008 to 2018, IHC told",Law ministry submits written reply during hearing of petition filed by PML-N lawmaker.,2020-01-22T08:33:00,Pakistan,1
1519,Cash-starved PTV seeks increase in licence fee,"Under the new financial plan, Rs20bn additional cost of operations will be recovered from electricity consumers.",2020-01-22T08:27:00,Newspaper,1
1520,Real estate still attractive place to park grey money: FBR chief,"Demand for tax exemption on local sales of export-oriented sector not justifiable, says Shabbar Zaidi.",2020-01-22T07:46:00,Newspaper,1
1521,Electric vehicle policy to focus on local production,PM aide Amin Aslam said incentives would be offered to auto manufacturing sector for local production.,2020-01-22T09:11:00,Pakistan,1
1522,Two officials transferred by Punjab govt over land dispute between relatives of federal cabinet members,Punjab govt asks commissioner to resolve issue and submit report.,2020-01-22T09:05:00,Pakistan,1
1523,"LGH, PINS bifurcation: Staff displeased with transfer orders",Official say institutions transferred employees between themselves after the Punjab govt granted the PINS autonomy.,2020-01-22T09:23:00,Pakistan,1
1524,"Punjab govt lays flour crisis blame on PFMA, Sindh door","â€œThe so-called crisis is the handiwork of a mafia which the PTI government is determined to fight,â€ says food minister.",2020-01-22T09:18:00,Pakistan,1
1525,Sugar price registers a constant rise across Sindh,Initial estimates show that close to 1.8m tonnes of sugar might be produced this season.,2020-01-22T09:51:00,Pakistan,1
1526,ATC wants fund set up for ransom payments â€˜if it is only wayâ€™,"If the ransom is paid, it will help in detecting the accused without endangering the abductee's life, observes judge.",2020-01-22T09:43:00,Pakistan,1
1527,SHC issues show-cause notice to aviation secretary over failure to file progress report in aircraft crash case,PIA official tells court six ATRs operational in flag carrierâ€™s fleet.,2020-01-22T09:39:00,Pakistan,1
1528,Senate panel wants end to free power for electricity firmsâ€™ workers,"Electricity being supplied to the staff is not properly metered and hence misused, observes panel.",2020-01-22T08:02:00,Pakistan,1
1529,"Country facing no shortage of wheat, says minister",Senators from less populous provinces complain they are not being given their due share in resources.,2020-01-22T07:55:00,Pakistan,1
1530,Queen gives assent for Britain to leave EU,Two top EU officials expected to sign separation treaty on Friday; British PM to put his name on it in the coming days.,2020-01-23T22:51:00,World,1
1531,US tells Thunberg to 'study economics' in Davos climate spat,US treasury secretary advises studying economics after Swedish teen demands an immediate halt to fossil fuel investment.,2020-01-23T22:06:00,World,1
1532,Pakistan exercises caution as more cases of Chinaâ€™s coronavirus surface in other countries,"PIA passengers to be scanned in Beijing; NDMA chairman ""vigilant"" about the spread of coronavirus across Asia.",2020-01-27T11:47:00,World,1
1533,"Senate body expresses reservations on proposed Rs115,000 hike in govt Haj package","Depreciation of rupee against dollar, rise in airlines' fares behind the increase in cost for Haj package: ministry.",2020-01-23T20:03:00,Pakistan,1
1534,Upping the ante: FM Qureshi announces campaign to counter â€˜Indiaâ€™s deceptionsâ€™ about Kashmir,"""We will continue to raise the issue until such time their right for self-determination is not granted,"" says Qureshi.",2020-01-23T20:30:00,,1
1535,Pakistan to host Kabbadi World Cup from Feb 9,10 nations are going to take part in the event.,2020-01-23T18:20:00,Sport,1
1536,Islamabad cops don body cams to â€˜keep all parties honestâ€™,"Move hoped to tackle complaints of corruption, restore public confidence in force, says IG.",2020-01-23T17:23:00,Pakistan,1
1537,Kinnaird College calls off talk featuring Khalil Ur Rehman after backlash from students: reports,"""We can't let someone with such views conduct sessions,"" shared a source with Images.",2020-01-23T18:25:00,Pakistan,1
1538,World Court orders Myanmar to take steps to protect Rohingya,"The Rohingya remain â€œat serious risk of genocide,â€ says presiding Judge Abdulqawi Yusuf.",2020-01-23T16:22:00,World,1
1539,What we know about the new coronavirus spreading in China and beyond,Global health authorities fear the transmission rate will accelerate as hundreds travel for the Lunar New Year.,2020-03-03T16:01:00,World,1
1540,Adab Festival Pakistan will kick off on January 31,"The second edition of the literary festival will feature over 200 speakers, lots of book launches and some qawwali.",2020-01-23T14:43:00,Pakistan,1
1541,Pakistan successfully conducts surface-to-surface training launch of missile Ghaznavi,Ghaznavi is capable of delivering multiple types of warheads up to a range of 290 kilometres.,2020-01-23T15:11:00,Pakistan,1
1542,Karachiâ€™s green buses to be powered by dung,A plan for a natural gas-powered bus transport system may bring unexpected benefits to a cattle colony.,2020-01-23T14:25:00,Pakistan,1
1543,Pakistan drops three spots on global Corruption Perceptions Index 2019,Lack of real progress against corruption in most countries is disappointing and has negative effects on citizens: TI.,2020-01-23T18:17:00,Pakistan,1
1544,"Reforming a sick economy a painful process, says Imran","We are headed in the right direction, but struggle lies ahead, says the PM at the Pakistan Breakfast Meet in Davos.",2020-01-23T14:16:00,,1
1545,BJP govt is obsessed with Pakistan: Naseeruddin Shah,"In his latest interview, Shah speaks about CAA protests, the rise of communalism and why Bollywood remains mum.",2020-01-23T14:48:00,Pakistan,1
1546,Pakistan rejects US claims regarding CPEC financing,"We will continue serving our own interests regarding CPEC, says FM Qureshi after US-China verbal spat over project.",2020-01-24T08:41:00,,1
1547,Monty Python star Terry Jones dies aged 77,"Jones was one of the creators of Monty Pythonâ€™s Flying Circus, the British TV show that rewrote the rules of comedy.",2020-01-23T12:33:00,World,1
1548,China's latest virus outbreak exposes perils of exotic wildlife trade,"Preliminary research suggests in the most recent stage of its evolution, the virus was passed on to humans from snakes.",2020-01-23T12:23:00,World,1
1549,New coronavirus cases rise to 571 in Chinese mainland,Upgraded measures are being taken to contain the outbreak to prevent it from spreading to other regions.,2020-01-27T11:47:00,World,1
1550,Malaysia to buy more Indian sugar to resolve palm oil spat,Malaysia company says expecting the arrival of three shipments of raw sugar from India between January and February.,2020-01-23T11:16:00,World,1
1551,Checking on friends and missing class: protests bring fear to India's campuses,Critics say the BJP is targeting varsities to snuff out dissent before opposition to Modi's policies gets out of hand.,2020-01-23T11:14:00,World,1
1552,Blogger Anam Hakeem shares her top tips on convincing your parents to let you travel,"Desi parents don't budge easy, and Anam knows, that's why she's got six tips for you.",2020-01-23T11:12:00,Pakistan,1
1553,"Editorial: Far too often, the state cedes to the demands of undemocratic mobs",Should the Council of Islamic Ideology be expected to judge the artistic merit of films in the future?,2020-01-23T10:45:00,,1
1554,Rehmat Ajmal distances herself from Khalil Ur Rehman's Meray Paas Tum Ho,"The model turned actor says new, struggling artists should be given some leeway as they are in the process of learning.",2020-01-23T10:56:00,Pakistan,1
1555,Several patients lose vision after being administered eye drops at Rawalpindi hospital,Patients allege that at least 80 people have lost their eyesight.,2020-01-23T09:51:00,Pakistan,1
1556,Pre-arrest bail of former Sindh minister Sharjeel Memon extended,Courts questions whether NAB can arrest an accused just to recover the amount of money that has been embezzled.,2020-01-23T08:13:00,Pakistan,1
1557,The US is obsessed with the story it made for CPEC: China,US told to let Pakistanis decide whether or not CPEC suits them instead of judging by itself.,2020-01-23T08:00:00,World,1
1558,Mathews strikes double ton as SL take big lead,"Zimbabwe, playing their first Test since November 2018, ended the fourth day trailing by 127 runs.",2020-01-23T10:35:00,Newspaper,1
1559,"Serena, Federer into third round as Osaka sets up Coco crunch",Serbiaâ€™s Novak Djokovic strode into the third round to be joined by Roger Federer.,2020-01-23T10:29:00,Newspaper,1
1560,Editorial: The US should avoid giving Pakistan lectures on how to conduct its foreign policy,"What has Washington done of recent to help uplift Pakistan economically, and stand by it in international forums?",2020-01-23T07:29:00,World,1
1561,"Haris, Umer Farooq reach U-21 snooker final","Haris and Umer, both of Punjab, beat Khyber Pakhtunkhwaâ€™s Saad Khan and also Umer Khan â€” also Punjabâ€™s â€” respectively.",2020-01-23T10:38:00,Newspaper,1
1562,US links Afghan talks to â€˜significantâ€™ drop in Taliban attacks,US president reiterates need for lasting reduction in violence in meeting with Afghan counterpart.,2020-01-23T09:30:00,Newspaper,1
1563,US senate hears arguments for Trumpâ€™s impeachment,Democrats have 24 hours over the next three days to make their case before White House lawyers defend the president.,2020-01-23T09:20:00,Newspaper,1
1564,Greece elects first woman president for â€˜new eraâ€™,"â€œThis is a very important day for the Greek republic,â€ says Prime Minister Kyriakos Mitsotakis.",2020-01-23T09:22:00,Newspaper,1
1565,Australia evacuates parts of its capital as bushfire conditions return,"Since Sept, hundreds of wildfires in Australia have killed 29 people as well as an estimated 1 billion native animals.",2020-01-23T09:16:00,Newspaper,1
1566,450 schools shut as pollution chokes Thai capital,"Bangkok is plagued by vehicle fumes, dust from construction sites and emissions from industries.",2020-01-23T09:12:00,Newspaper,1
1567,Pakistan is floating rudderless while the prime minister enjoys the pageantry of being in power,"Special interests, whether in bureaucracy or the private sector, devour the country and its wealth up like termites.",2020-01-23T07:14:00,Pakistan,1
1568,The five capital curses,Those in authority seem to be blissfully unaware of the threat that the rising tide of intolerance poses our society.,2020-01-23T07:39:00,Pakistan,1
1569,"KP de-registers 65pc NGOs, freezes their bank accounts","Action taken in order to meet FATF requirements after the organisations fail to produce funding, project details.",2020-01-23T10:19:00,Pakistan,1
1570,Capitalâ€™s police officials work under high pressure with no mental health facilities,"Officials face odd duty hours, high pressure environments and financial constraints among other issues.",2020-01-23T10:05:00,Pakistan,1
1571,Lahore High Court moved to review annulment of Musharrafâ€™s conviction,The full bench is yet to issue its detailed order.,2020-01-23T09:41:00,Pakistan,1
1572,Bangladesh cricket team arrives in Lahore,The team will hold a practice session at Gaddafi Stadium today before addressing a press conference.,2020-01-23T09:06:00,Pakistan,1
1573,Lahore High Court seeks answers for flour crisis,Petitioner argues that the govt has failed to set a target for procuring an estimated amount of wheat.,2020-01-23T09:38:00,Pakistan,1
1574,"Alleged rape victim lodges FIR, accuses judge of sexual assault",Complaint states the judge made sexually assaulted the woman in his chamber's lavatory.,2020-01-23T10:27:00,Pakistan,1
1575,More than 150 huts destroyed in Teen Hatti fire in Karachi,No casualties have been reported so far.,2020-01-23T10:22:00,Pakistan,1
1576,OGDC pulls index down by 65 points,Nervous investors started to ditch stocks in exploration and production and other sectors.,2020-01-23T08:59:00,Newspaper,1
1577,Foreign LNG firms to invest $500m without off-take guarantees,The basic premise of LNG imports had been to reduce import bill through substitution of expensive furnace oil.,2020-01-23T09:04:00,Newspaper,1
1578,Indo-Pak trade plunges in six months,Latest data shows that bilateral trade volume plunged in the first half of this fiscal year.,2020-01-23T08:55:00,Newspaper,1
1579,Another polio case detected in Balochistan,Confirmation takes the total number of polio cases reported in Balochistan during 2019 to 12.,2020-01-23T08:42:00,Pakistan,1
1580,"Asset Recovery Unit functioning without enabling law, argues Rabbani in case against Isa reference","The senator says he is unaware of any other organisation in the world with such vast, unbridled powers.",2020-01-23T08:38:00,Pakistan,1
1581,Snow-affected highways in Balochistan cleared: NHA,NHA spokesperson says the authority has taken steps to ensure the immediate removal of snow from highways.,2020-01-23T08:34:00,Pakistan,1
1582,PM asks Facebook to support Pakistani startups,Urges social media platforms to establish third-party fact-checking services for more responsible digital journalism.,2020-01-23T12:04:00,Newspaper,1
1583,Senate panel to take up seven bills tomorrow,Five of the seven bills are those already introduced by the government through presidential ordinances.,2020-01-23T08:27:00,Pakistan,1
1584,Half-yearly uplift spending rises to 55pc of allocation,Development expenditures have been accelerated after recent advice from the International Monetary Fund.,2020-01-23T07:56:00,Newspaper,1
1585,DNA report confirms minor seminary student was â€˜rapedâ€™ by cleric in Mansehra,Police had arrested the suspect a week after the incident took place on Dec 27 last year.,2020-01-24T22:51:00,Pakistan,1
1586,"In principle, Pakistan should come off FATF grey list, says FM Qureshi",Qureshi says all FATF members except India had appreciated Pakistan's efforts to curb money laundering.,2020-02-21T17:03:00,Pakistan,1
1587,"Collateral damage: Amid Pakistan-India tensions, border trade becomes an unwitting casualty",Traders on both sides of the border reel from the effects of a trade ban in wake of the Pulwama attack in February 2019.,2020-01-24T22:45:00,World,1
1588,"6 killed in Germany shooting, suspect arrested","A suspect has been arrested and no further suspects are believed to be at large, police said.",2020-01-24T19:32:00,World,1
1589,Pack your bags: UK's travel advisory now approves 'road trips' to northern Pakistan,The first major update in the UK travel advisory since 2015 reflects an improved security situation in Pakistan.,2020-01-24T21:03:00,Pakistan,1
1590,2 killed as explosion rocks Houston industrial estate,Several houses in the vicinity were damaged as a result of the powerful explosion.,2020-01-24T21:07:00,World,1
1591,More evictions feared in India as citizenship law is enforced,Police and municipal officials say homes have been built illegally on state land.,2020-01-24T17:14:00,World,1
1592,Fahad Mirza and Sarwat Gillani's PDA in Rome has sparked outrage all the way in Pakistan,The moral police is more rattled by an affectionate married man than they are of an abusive one.,2020-01-24T16:38:00,Pakistan,1
1593,The Hum Style Awards 2020 are tomorrow. Here are the nominations,Did your favourites make the cut?,2020-01-24T16:04:00,Pakistan,1
1594,Pakistan's first-ever female architect Yasmeen Lari bags prestigious Jane Drew Prize,"Lari is Pakistan's first-ever architect, her creations include the Karachi's FTC building and PSO House.",2020-01-24T23:49:00,Pakistan,1
1595,"As the coronavirus spreads, here are steps you can take to avoid contracting it",At least 25 have died after being infected with the coronavirus so far.,2020-03-03T16:26:00,Coronavirus,1
1596,Tariq Amin is looking for Pakistan's next top models,The stylist and hair maestro will be taking his talent hunt to three major cities on the lookout for aspiring models.,2020-01-24T14:49:00,Pakistan,1
1597,Sharmeen Obaid calls Deepika Padukone a hero at World Economic Forum,"The filmmaker shared a picture with the actor, commending her work in Chhapaak.",2020-01-24T15:01:00,Pakistan,1
1598,Sopranos star Annabella Sciorra testifies in court that Harvey Weinstein raped her,She is the first to testify against the producer at his trial.,2020-01-24T13:37:00,World,1
1599,Malik's half-century helps Pakistan win first T20 against Bangladesh,Pakistan overhaul modest 142-run target in 19.3 overs to take a 1-0 lead in the three-match series.,2020-01-24T20:12:00,Sport,1
1600,Govt rejects â€˜biasedâ€™ Transparency International corruption report,"PM's aide says the report is â€œnot free and fairâ€, based on questionable data.",2020-01-24T22:20:00,,1
1601,'I'm better than that': Serena stunned at Australian Open,"""I'm way too old to play like this at this stage of my career,"" says Williams.",2020-01-24T13:08:00,Sport,1
1602,Cloud cooking land: Indian housewives become gig economy chefs,"The gig economy, aided by cheap mobile data and abundant labour, has flourished in India, opening up new markets.",2020-01-25T10:30:00,World,1
1603,Chinese movies are releasing online as deadly virus closes cinemas,At least seven films had their grand Lunar New Year premieres postponed due to the Corona Virus.,2020-01-24T12:13:00,World,1
1604,Where are all the women in Pakistan? asks foreign vlogger Alyne Tamir,"While she makes some pertinent points in the video, her one-sided argument borders on harbouring a 'saviour complex'.",2020-01-24T11:39:00,Pakistan,1
1605,CIA psychologist defends torture before Guantanamo court,"""I'd get up today and do it again,"" James Mitchell tell US court.",2020-01-24T11:23:00,World,1
1606,China heads into Lunar New Year on shutdown as virus death toll hits 26,"Pharmacies running out of supplies as Wuhan rushes to build 1,000-bed hospital for the infected by Monday.",2020-01-27T11:47:00,World,1
1607,"Editorial: As coronavirus spreads worldwide, Pakistan must remain vigilant while welcoming Chinese passengers","Pakistan too has begun screening passengers arriving from China at the Karachi, Lahore and Islamabad airports.",2020-01-24T11:11:00,World,1
1608,Second Lahore Biennale kicks off this weekend with over 70 artists,The month-long biennale features more than 20 new commissions by artists from across the region.,2020-01-24T10:06:00,Pakistan,1
1609,Punjab CM rules out any forward bloc in PTI ranks,"""PTI lawmakers in Punjab are united under the leadership of Imran Khan,"" says Usman Buzdar.",2020-01-24T09:25:00,Pakistan,1
1610,Can seemingly inconsequential irritants pile into big problems for PTIâ€™s top leadership?,The eerie randomness of logic-defying occurrences has power-watchers scratching their heads in wonderment.,2020-01-24T11:20:00,Pakistan,1
1611,But whatâ€™s the solution to Punjab's conundrum?,There are problems much deeper that cannot be addressed only by the big three sitting in Lahore.,2020-01-24T07:59:00,Pakistan,1
1612,England face selection dilemma as Archer nears return,Joe Root says England will have a â€˜good selection headacheâ€™ if Archer had no signs of injury.,2020-01-24T09:13:00,Newspaper,1
1613,Pakistan seek clean sweep against Bangladesh to keep T20 top spot,"If Pakistan are to hold on to top spot in world T20 rankings, they cannot afford any slip-ups against Bangladesh.",2020-01-24T10:04:00,Newspaper,1
1614,"Nadal, Kyrgios through as freak weather hits Australian Open",Kyrgios and Nadal stay on course for a fourth-round clash.,2020-01-24T09:37:00,Newspaper,1
1615,"Deadlock persists as govt, chakki owners stick to their stances",Grinding mills have been on strike since Jan 22 after the govt had several unit owners arrested for overcharging.,2020-01-24T09:22:00,Pakistan,1
1616,Will Pakistan ever change its rent-a-state policy?,It scarcely matters whether the patron is the US or China.,2020-01-24T11:10:00,Business,1
1617,"Doping cases put career on pause, says Russian high jumper",Double whammy of doping-related cases means Russiaâ€™s track and field athletes are banned from international competition.,2020-01-24T09:43:00,Newspaper,1
1618,Virus panic,"Pakistan too has begun screening passengers arriving from China at the Karachi, Lahore and Islamabad airports.",2020-03-03T16:08:00,Newspaper,1
1619,Alvi calls for speedy action on complaints against graft,"""Transparency and accountÂ­ability are among the top priorities of the government,"" says the president.",2020-01-24T08:30:00,Pakistan,1
1620,Govt urged to refer Kashmir issue to International Court of Justice in wake of Myanmar verdict,"The judgement will usher in an era of greater respect for basic human and fundamental rights, says advocate.",2020-01-24T10:31:00,Newspaper,1
1621,Senate committee reviews Geographical Indications law,Shibli Faraz says that it's beyond comprehension as to why Pakistan took so long to come up with GI legislation.,2020-01-24T08:50:00,Pakistan,1
1622,Six-month profit outflow rises to $836m,Outflow of profits and dividends increase by 10pc despite lower outflows from foreign portfolio investment.,2020-01-24T08:06:00,Newspaper,1
1623,Uncertainty hits Datsun car project,Ghandhara Nissan Ltd (GNL) has not received any road map from Nissan regarding localisation of parts.,2020-01-24T08:13:00,Newspaper,1
1624,Incentives in the works to diversify exports,Strategic framework will look beyond traditional zero-rated export sectors.,2020-01-24T07:30:00,Newspaper,1
1625,Industry deplores â€˜knee-jerk U-turnsâ€™ in economic policy,"Policy U-turns do not bode well for investment or employment, says Pakistan Business Council.",2020-01-24T07:30:00,Newspaper,1
1626,Opposition terms Transparency International report â€˜charge-sheetâ€™ against govt,"The report is a ""slap in the face"" of the govt,"" says PML-N Information Secretary Marriyum Aurangzeb.",2020-01-24T09:21:00,Pakistan,1
1627,Deprivation of 72 years in Balochistan cannot be removed in 15 months: Firdous,PM's aide announces relief package for the snowfall-hit people of Balochistan.,2020-01-24T08:36:00,Pakistan,1
1628,Trumpâ€™s visit to India next month wonâ€™t include Pakistan: FO,FO spokesperson says visit may take place later this year.,2020-01-24T08:41:00,Pakistan,1
1629,Imran rejects CPECâ€™s criticism as â€˜nonsenseâ€™,"""We are really grateful to the Chinese that they came and rescued us,"" says the prime minister.",2020-01-24T07:22:00,Newspaper,1
1630,Conference calls for â€˜hydro diplomacyâ€™ to address water issues,"National conference on â€˜Water Beyond Bordersâ€™ attended by parliamentarians, diplomats and experts.",2020-01-24T09:45:00,Pakistan,1
1631,"Flour millers, chakki owners told to resume business or face action","Flour mills, chakkis have been closed on pretext of shortage of wheat.",2020-01-24T09:02:00,Pakistan,1
1632,Karachi ATC dismisses bail application of proscribed outfitâ€™s member,Shafique aka Abu Umar has been charged with collecting funds meant to be allegedly used for terror financing from Malir.,2020-01-24T09:07:00,Pakistan,1
1633,â€˜Night-time is particularly harsh for people living under an open skyâ€™,Volunteers distribute relief goods to Teen Hatti fire victims.,2020-01-24T09:00:00,Pakistan,1
1634,SHC seeks detailed report on cityâ€™s public hospitals,Issues notices to relevant authorities on a petition against encroachment in Scheme-33.,2020-01-24T07:39:00,Pakistan,1
1635,"PM supports Sindh govt on IGP issue, Murad tells PA","""Law clearly says you cannot seek political help, a rule that the IGP broke,"" says Sindh CM.",2020-01-24T07:32:00,Pakistan,1
1636,PHC seeks report on leopard death in Peshawar Zoo,The bench warns officials that the zoo will be closed down if the animals are not cared for properly.,2020-01-24T10:05:00,Pakistan,1
1637,"Absorption of Levies, Khasadar men into police gets KP cabinet's nod","Absorption of the forces into the police is a historic decision, says govt spokesperson.",2020-01-24T09:58:00,Pakistan,1
1638,Co-suspect linked to Angolan billionaire found dead amid fraud probe,Isabel dos Santos has been named  as a suspect for allegedly misappropriating funds while in office.,2020-01-24T08:58:00,Newspaper,1
1639,US imposes new visa rules to discourage â€˜birth tourismâ€™,Applicants will be denied tourist visas if they are determined to be coming to the US primarily to give birth.,2020-01-24T16:15:00,Newspaper,1
1640,Hundreds of Central American migrants enter Mexico,Thousands of Central Americans have crossed Mexico towards the United States in caravans in recent years.,2020-01-24T08:55:00,Newspaper,1
1641,India rejects Trumpâ€™s Kashmir offer,"""The onus is on Islamabad to create an environment for engagement,"" says Indian spokesperson.",2020-01-24T10:20:00,Newspaper,1
1642,"Israel, US condemn Iran at Holocaust memorial event",US Vice President Mike Pence urges the international community to â€œstand strongâ€ against Iran.,2020-01-24T08:51:00,Newspaper,1
1643,Oil falls 2pc as spectre of China virus threatens fuel demand,Two Chinese cities at the epicentre of a virus outbreak have been put in lock down.,2020-01-24T08:44:00,Newspaper,1
